id,name,pos,team,set-id,set-userid,set-name,ssn-gms,ssn-ssn,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-2pt,rec-1d,rec-rec,rec-tgt,rec-td,rec-yds,fum-lost,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,idp-2pr,idp-ast,idp-blk,idp-fmr,idp-fmf,idp-int,idp-pd,idp-sck,idp-saf,idp-tac,idp-tfl,idp-td,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,pr-td,pr-yds,kr-td,kr-yds
SainMi99,"Mike Sainristil",cb,WAS,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.8,0.9,1.2,9,0.2,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LattMa99,"Marshon Lattimore",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.1,0.3,2.5,12,0,0,54,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JoneBr97,"Brandon Jones",s,DEN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.8,1,1.3,6,2.5,0,54,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TerrAJ99,"A.J. Terrell Jr.",cb,ATL,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.3,1,2.8,13,0,0,53,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ElliDe98,"DeShon Elliott",s,PIT,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.3,0.8,1,4.5,0.8,0,52,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TaylCa99,"Cam Taylor-Britt",cb,IND,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,1.2,1.5,9,0.8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JennAn98,"Anfernee Jennings",de,NO,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.8,0,1.3,3.3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HobbNa99,"Nate Hobbs",cb,SF,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1.1,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GordKy99,"Kyler Gordon",cb,CHI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.1,0.1,2,12,0,0,51,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoorKe99,"Kenny Moore II",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0.5,2,2,10,1,0,51,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrowJi98,"Ji'Ayir Brown",s,SF,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1.4,1,2,8,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HornJa99,"Jaycee Horn",cb,CAR,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1.6,2.3,11,0,0,51,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RobeEl99,"Elandon Roberts",lb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.8,1,0.4,2.5,0.8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TaylAl99,"Alontae Taylor",cb,TEN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1.8,14,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCoZy99,"Zyon McCollum",cb,TB,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2.1,11,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CampTy99,"Tyson Campbell",cb,CLE,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.1,0.1,2,12,0,0,50,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArnoTe99,"Terrion Arnold",cb,SEA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.6,0.1,1.1,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RappTa99,"Taylor Rapp",s,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,1.5,6,0.8,0,50,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeanNa99,"Nakobe Dean",lb,LV,67206,941105,"Joseph Haggan",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.9,1.1,0.9,6,2,0,79,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrowDe97,"Derrick Brown",dt,CAR,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0.8,0,5,2.5,0,50,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GonzCh99,"Christian Gonzalez",cb,NE,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1.3,2.5,9,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WardCa99,"Charvarius Ward",cb,IND,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,1.8,11,0.3,0,50,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HookAm99,"Amani Hooker",s,TEN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0.5,0.5,3,11,0.5,0,50,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarrWi98,"Will Harris",s,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.1,0.1,0.8,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LassKa99,"Kamari Lassiter",cb,HOU,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.6,0.4,2.1,10,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlexJa99,"Jaire Alexander",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.1,0.3,2.7,13,0,0,49,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeppJa99,"Jabrill Peppers",s,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.8,0.8,0.8,2.4,1.5,0,49,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BankDe99,"Deonte Banks",cb,NYG,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0.9,2,8,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DuraDe98,"Cobie Durant",cb,DAL,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.5,0.4,0.8,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GardCh99,"C.J. Gardner-Johnson",s,BUF,67206,941105,"Joseph Haggan",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0.8,1,1.4,6,1,0,49,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviCa98,"Carlton Davis III",cb,NE,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.5,0.8,3,14,0,0,49,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SielZa99,"Zach Sieler",dt,MIA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,1,0,3,7.5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WallTr99,"Trevin Wallace",lb,NYJ,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1.1,0.8,0.4,4.8,0.5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ParsMi99,"Micah Parsons",de,GB,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1.5,2,1,3,10,0,48,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StarMa99,"Malaki Starks",s,BAL,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,1.5,1.1,7,1.1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MurrKe99,"Kenneth Murray Jr.",lb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.7,0.8,1.1,6.7,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlacJu99,"Julian Blackmon",s,NO,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.1,0.1,2,7,0,0,48,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StewGr99,"Grover Stewart",dt,IND,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0.3,0.3,0,1,2.5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JackDo99,"Donte Jackson",cb,LAC,67206,941105,"Joseph Haggan",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.5,0.8,2,10,0.1,0,48,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BuckDe99,"DeForest Buckner",dt,IND,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,0,0.8,2,0,3,6.8,0,48,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeJeCo99,"Cooper DeJean",cb,PHI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1.1,1.2,1.7,7,1.1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HarrCh94,"Christian Harris",lb,ATL,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,1,6,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CookBr99,"Bryan Cook",s,CIN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1.2,1.2,1,5,0.6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeanJa99,"Jamel Dean",cb,PIT,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.1,0.1,1.8,10.5,0.1,0,47.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WilsMa97,"Marco Wilson",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0.1,0.3,1.6,7.5,0,0,47,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KohoKa99,"Kader Kohou",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.7,0,1,8,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StinDe99,"Derek Stingley Jr",cb,HOU,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.1,0.4,2,12,0.1,0,47,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillDa96,"Darious Williams",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0.1,0.3,2.2,10,0,0,47,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HuntDa97,"Danielle Hunter",de,HOU,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0.8,1.4,0,2.9,11.5,0,47,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HeywCa99,"Cameron Heyward",dt,PIT,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.8,1.4,0.2,4,4.1,0,47,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndeWi98,"Will Anderson Jr.",de,HOU,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1.5,0,2,9.5,0,46,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FultKr99,"Kristian Fulton",cb,KC,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.1,0.1,2.2,9,0,0,46,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WoodXa98,"Xavier Woods",s,CHI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0.5,1,1,6.2,0,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDuTr99,"Trent McDuffie",cb,LAR,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.1,0.3,2,11,0.1,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WhitTr98,"Tre'Davious White",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,1,3.3,13,1,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FordRu99,"Rudy Ford",s,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,1,1,5,0.5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WoolTa99,"Riq Woolen",cb,PHI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0.5,2.5,13,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SurtPa98,"Patrick Surtain II",cb,DEN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.1,0.1,2.5,10,0,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LewiJo98,"Jourdan Lewis",cb,JAX,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0.9,0.7,1.8,10,1.3,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnJa94,"Jaylon Johnson",cb,CHI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,0,0.3,0.9,1.8,11.3,0,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BullJa99,"Javon Bullard",s,GB,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0.5,0.4,1.1,5.5,0.3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ForbEm99,"Emmanuel Forbes Jr.",cb,LAR,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.6,0.3,1.5,12,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MoldEl99,"Elijah Molden",s,LAC,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0.3,0.5,1.7,7,0.5,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PerrDe99,"Denzel Perryman",lb,LAC,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.8,1.2,0.4,4,0.5,0,45,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BryaCo96,"Coby Bryant",s,CHI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1.5,1.1,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BullCa99,"Calen Bullock",s,HOU,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.5,0.5,1.9,9,0.7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviAs99,"Ashtyn Davis",s,SF,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0.4,0,1.2,5,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighAl98,"Alex Highsmith",de,PIT,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0.5,1.5,0,1.5,10,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrowTr99,"Tre Brown",cb,NYJ,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.2,0.2,1,8,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoniNi99,"Nik Bonitto",de,DEN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1.7,2.1,0.8,4.2,12.2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FloyLe99,"Leonard Floyd",de,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1.3,0,2.5,4,0,21,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KincKa99,"Kamren Kinchens",s,LAR,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0.6,0.7,1.1,6.5,0.4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PortJo96,"Joey Porter Jr.",cb,PIT,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,2,11,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SlayDa99,"Darius Slay",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.1,0.3,2.8,10.5,0,0,44,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AwuzCh99,"Chidobe Awuzie",cb,BAL,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.3,0.3,1.7,7,0,0,44,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MurpBy99,"Byron Murphy Jr.",cb,MIN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.4,1.5,2,11,0.3,0,44,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChinJe99,"Jeremy Chinn",s,LV,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1.3,1.5,1.5,6,1.3,0,59,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RodgIs99,"Isaiah Rodgers",cb,MIN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.1,0.1,1.8,8,0,0,43,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BushDe97,"Devin Bush",lb,CHI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,1.3,0.9,5,1.3,0,77,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrosMa99,"Maxx Crosby",de,LV,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1.4,2,0,6,13.5,0,42,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PayeKw99,"Kwity Paye",de,LV,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.8,1.7,0,1,7.5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CiscAn99,"Andre Cisco",s,NYJ,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,9,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ParkA.99,"A.J. Parker",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,7,0,0,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GayxWi98,"Willie Gay Jr",lb,MIA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0.8,1,2,4,1,0,41,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnWi98,"Will Johnson",cb,ARI,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1.2,1,1.1,6.8,0.5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WiggNa99,"Nate Wiggins",cb,BAL,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0.3,1.1,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WallLe97,"Levi Wallace",cb,FA,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1.5,11,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleJo99,"Jonathan Allen",dt,CIN,67206,941105,"Joseph Haggan",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.6,1,0,0.5,5.5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
